"697","直接","zhíjiē","direct","2","4383","Imagine a sharp arrow piercing straight through an obstacle, symbolizing directness and unimpeded flow.","""Directly"" means without intermediaries or delays, in a straightforward manner. It is commonly used to indicate immediacy or simplicity. Other words like ""immediately,"" ""straightaway,"" and ""at once"" can be used similarly depending on the context.",""
"698","对于","duìyú","about","4","4373","A frame with a theme inside it, accompanied by painting brush and ink to represent the meaning of ""for"" or ""regarding"".","This is a common Chinese word meaning ""for"" or ""regarding."" It's used to introduce the object of an action or attitude, similar to how ""you"" functions as the second-person pronoun. Other English words like ""your,"" ""to you,"" or simply using ""you"" in certain contexts can convey the same idea depending on the sentence structure and meaning required.","1. 我对于这个问题的看法是……   2. 对于你的建议，我需要考虑一下。   3. 他对于天气变化似乎并不在意。"
"699","记","jì","remember","1","4372","The act of carving characters onto a bronze vessel.","",""
"700","突然","tūrán","suddenly","3","4366","Imagine a figure breaking through the sky with an outstretched hand, symbolizing something happening abruptly and unexpectedly.","",""
"701","声","shēng","sound; voice; reputation; tone","5","4315","This character represents sound or voice, and can be visualized as an audio wave emanating from a mouth, symbolizing speech or the expression of feelings.","""声"" means sound or voice. It's a common character in Chinese and can also refer to tone (as in color) or expression. Other words that convey similar meanings include ""声音"", ""声响"", or various terms depending on the specific context, such as ""声调"" for pitch or musical tones.","1. 我听到了孩子的笑声. 2. 声音像蚊子叫一样嗡嗡响. 3. 回音让声音更大了."
"702","除非","chúfēi","Unless","5","4299","Unless the light never comes, until the storm breaks.","",""
"703","集","jí","gather; collect; collection;","6","4294","A spotlight narrowly focused through a single outstretched finger;","",""
"704","店","diàn","shop; store","2","4293","A shop with a red lantern hanging above it, showcasing goods inside.","",""
"705","酷","kù","cool; cruel; brutal;","6","4289","This character conveys a strong, cool visual impact.","",""
"706","正常","zhèngcháng","normal","2","4281","A scale balanced between two equal weights, suggesting the concept of ""normal"" or standard equilibrium.","",""
"707","死亡","sǐwáng","death","6","4274","A fallen leaf at the bottom of a dark forest path, fading into shadow.","",""
"708","终于","zhōngyú","finally","3","4273","Imagine a heavy, dark door finally opening at the end of a long corridor, letting in soft light and warm colors.","",""
"709","拥有","yōngyǒu","Have","5","4267","Imagine a hand gently holding something valuable, like a precious gem or an important object, enveloped in warmth and light. This symbolizes possession and cherishing what matters most to you.","",""
"710","船","chuán","ship","2","4243","Sailor standing on the bow of a boat, gazing towards distant shores","",""
"711","付","fù","pay; commit; hand over","3","4235","A balance scale tilting to one side, with coins on the right and a check or bill on the left.","",""
"712","遍","biàn","Times","2","4218","Sunlight evenly coating every inch of the ground.","",""
"713","步","bù","step; stage; walk; foot","3","4208","A person in motion, one foot slightly lifted off the ground as if about to take a step forward.","",""
"714","不再","bú zài","no longer; no more","6","4205","","",""
"715","鬼","guǐ","ghost; spirit; apparition; dirty trick;","5","4202","Ghostly figure, blinking in the night mist.","",""
"716","咖啡","kāfēi","Coffee","3","4195","Brewed coffee steaming in a mug, dark and aromatic liquid offering comfort and energy.","",""
"717","傻","shǎ","silly","5","4192","An amused monkey playfully reaches through the glass, making you smile.","",""
"718","阻止","zǔzhǐ","prevent","4","4179","An outstretched arm stopping motion.","",""
"719","想象","xiǎngxiàng","imagine","4","4177","Your imagination is a vast, colorful canvas.","",""
"720","冷静","lěngjìng","calm down","4","4176","A calm blue hue, like a serene ocean.","",""
"721","方法","fāngfǎ","Method","2","4174","Imagine a pair of sharp compasses and a straight ruler working in harmony, creating precise geometric patterns on paper, symbolizing systematic planning or structured approach.","A method is a specific approach or way of doing something, typically involving steps to achieve an objective. It can also refer to a particular technique, process, or system designed for solving problems or completing tasks effectively and efficiently. This term is commonly used in various contexts including science, education, daily life, and work situations, and it may be replaced by other words such as ""approach"" (when emphasizing the strategy) or ""way"" (in more general scenarios).",""
"722","扔","rēng","throw","5","4145","Dropping the world into a single glance.","",""
"723","犯","fàn","commit; offend; violate;","6","4145","Commit to Sin","",""
"724","能力","nénglì","ability","3","4136","Imagine a person skillfully performing an action, with dynamic lines extending from their body symbolizing strength and capability.","The Chinese word ""能力"" is commonly used and means the ability or capacity to do something. It can be translated as ""ability"" in many contexts, though other words like ""capacity,"" ""talent,"" or ""skill"" might also fit depending on the situation.",""
"725","祝","zhù","express good wishes; wish","3","4136","Hands holding stars, wishing for good luck.","",""
